id,title,country,year,averageScore,popularity,score,berserk_cos,centroid_cos,top_tags,label_group
110605,Leviathan,KR,2018,82.0,19776,0.5636931238409358,0.4746181262740132,0.6338181959613033,"Post-Apocalyptic, Kaiju, Tragedy, Survival, Male Protagonist",
86265,Kengan Ashura,JP,2012,81.0,26753,0.5636709622405642,0.242472824302213,0.4747751792539133,"Martial Arts, Ensemble Cast, Wrestling, Male Protagonist, Primarily Adult Cast",
108349,Kujibiki Tokushou: Musou Harem-ken,JP,2018,59.0,6299,0.5635407502663418,0.387949901988058,0.5045599600173696,"Female Harem, Nudity, Isekai, Seinen, Polyamorous",
30970,The Drifting Classroom,JP,1972,71.0,10201,0.5634666582624211,0.20931908084284168,0.35229378610536377,"Survival, School, Post-Apocalyptic, Time Manipulation, Gore",
70175,Magical Girl Apocalypse,JP,2012,62.0,12817,0.5634288444861264,0.25236482059293297,0.37932208360073577,"Gore, Shounen, Dissociative Identities, Urban, Zombie",
31061,Case Closed,JP,1994,82.0,17576,0.563355176060883,0.18303454989710888,0.3840213072878543,"Detective, Crime, Age Regression, Police, Male Protagonist",
135317,I Get Stronger the More I Eat,KR,2021,68.0,12410,0.5629374047755165,0.2977062224733926,0.514781921457276,"Isekai, Shapeshifting, Anti-Hero, Male Protagonist, Full Color",
187140,Destined To Be Loved by the Villains,KR,2025,66.0,7561,0.562455184471677,0.2584369560808977,0.45068369024638644,"Female Harem, Male Protagonist, Full Color, Demons, Reincarnation",
30079,Red River,JP,1995,76.0,6753,0.5624468005157385,0.3822832930520433,0.48025753695422835,"Historical, Foreign, Female Protagonist, Shoujo, Royal Affairs",
87384,Sacrificial Princess and the King of Beasts,JP,2015,76.0,6332,0.5618745903350438,0.341995606412938,0.27491376135748696,"Shoujo, Politics, Monster Boy, Animals, Female Protagonist",
85435,The Ancient Magus' Bride,JP,2013,81.0,28248,0.5618334252473469,0.25490222031630155,0.3490860620805942,"Magic, Female Protagonist, Bullying, Foreign, Mythology",
142144,"Villager A Wants to Save the Villainess at All Costs: The Trench, the Sky, and the Ice Princess",JP,2021,69.0,7132,0.5618164180343054,0.20377215840629526,0.24008917352571651,"Isekai, Magic, Reincarnation, Video Games, Villainess",
87217,Innocent Rouge,JP,2015,83.0,17190,0.561508114192594,0.44203256432037885,0.3196206443127158,"Historical, Seinen, Dystopian, Female Protagonist, Foreign",
98014,Reincarnated as a Sword,JP,2016,73.0,16793,0.5614140877711041,0.24907753952703382,0.4214951111841182,"Reincarnation, Kemonomimi, Female Protagonist, Isekai, Anthropomorphism",
31630,JoJo's Bizarre Adventure Part 2: Battle Tendency,JP,1987,78.0,36571,0.5613720425825285,0.3117343874376358,0.6114882826699266,"Super Power, Shounen, Male Protagonist, Foreign, Cultivation",
33116,Black Bird,JP,2006,68.0,7564,0.5613671210308079,0.16384044885917431,0.35641904122285306,"Youkai, Shoujo, Heterosexual, Female Protagonist, Urban Fantasy",
108817,Demon Slayer: Kimetsu no Yaiba - Giyu Tomioka’s Story,JP,2019,74.0,6555,0.5610771114585176,0.25005315861883304,0.6080018734438585,"Shounen, Swordplay, Demons, Historical, Male Protagonist",
30050,Shaman King,JP,1998,75.0,19047,0.5608883520282208,0.23014597027050743,0.5410462371309188,"Male Protagonist, Mythology, Shounen, Super Power, Primarily Male Cast",
150440,RuriDragon,JP,2022,77.0,32455,0.5608187831879115,0.08833253854876781,0.23601289967615346,"Monster Girl, Coming of Age, Female Protagonist, Dragons, School",
106680,I Belong to House Castielo,KR,2018,64.0,7673,0.5606596322582864,0.11939224149251776,0.18557125751931952,"Female Protagonist, Age Gap, Full Color, Royal Affairs, Long Strip",
30933,Elfen Lied,JP,2002,70.0,19923,0.5602400555191012,0.4737421908297108,0.537653943981648,"Body Horror, Philosophy, Tragedy, Female Protagonist, Female Harem",
170894,The 100th Regression of the Max-Level Player,KR,2023,77.0,20197,0.5600832806505812,0.29912660301392563,0.5429528236647849,"Reincarnation, Age Regression, Survival, Time Manipulation, Death Game",
125636,The Max Level Hero Strikes Back!,KR,2020,72.0,30048,0.5600130004851536,0.4370785353252461,0.6262217045879542,"Male Protagonist, Politics, Full Color, Magic, Conspiracy",
85165,Innocent,JP,2013,81.0,33847,0.5599928593689539,0.5061477207582068,0.4712306222702187,"Historical, Seinen, Coming of Age, Tragedy, Foreign",
107445,Love’s in Sight!,JP,2018,75.0,9355,0.5599571496517887,0.1340176539040849,0.220399174478842,"Disability, Rehabilitation, Male Protagonist, Shounen, Delinquents",
39982,Usogui,JP,2006,86.0,31283,0.5599565477037385,0.3671259163698944,0.4886382209899928,"Gambling, Death Game, Primarily Adult Cast, Male Protagonist, Seinen",
100704,Life Lessons with Uramichi Oniisan,JP,2017,77.0,8394,0.5595983138884164,0.10714502577457152,0.17369942386484227,"Satire, Primarily Male Cast, Primarily Adult Cast, Work, Acting",
106130,Blue Lock,JP,2018,82.0,118457,0.5583474847484159,0.26902473567141566,0.4851761753009737,"Football, Male Protagonist, Battle Royale, Athletics, Primarily Male Cast",
98397,Blood on the Tracks,JP,2017,80.0,62967,0.5579806606909294,0.44033262719986765,0.40956701692666103,"Tragedy, Seinen, Family Life, Denpa, Coming of Age",
85898,Tanaka-kun is Always Listless,JP,2013,79.0,11240,0.5579761012655944,0.06376837643887928,0.19992824351249083,"School, Iyashikei, 4-koma, Episodic, Shounen",
102732,Dungeon Builder: The Demon King’s Labyrinth is a Modern City!,JP,2018,65.0,9276,0.5579608136203502,0.2981030232129017,0.3864632943063361,"Magic, Dungeon, Male Protagonist, Isekai, Demons",
154376,"""Okaeri, Papa""",JP,2022,63.0,7440,0.5579178137018267,0.27971865264708634,0.2644190396078814,"Yandere, Seinen, Heterosexual, Age Gap, Family Life",
65243,Haikyu!!,JP,2012,89.0,99640,0.5578857935255419,0.20220224138374546,0.3420582916989279,"Volleyball, Shounen, Male Protagonist, Coming of Age, School Club",
30014,Rave Master,JP,1999,75.0,11295,0.5574000610848788,0.33913712767392146,0.5333215386401063,"Shounen, Male Protagonist, Time Manipulation, Female Protagonist, Travel",
104045,I Want to Love You Till Your Dying Day,JP,2018,83.0,13557,0.5573182948912111,0.2643326858404418,0.29124324122182305,"Tragedy, Magic, Yuri, Primarily Female Cast, Female Protagonist",
118424,The Archmage Returns After 4000 Years,KR,2020,76.0,36688,0.5573149472569483,0.3804059419026268,0.5357525045153976,"Magic, Full Color, Reincarnation, Gods, Revenge",
30028,Nana,JP,2000,88.0,56011,0.5572259530546229,0.27999068005835265,0.2343194773598537,"Female Protagonist, Primarily Adult Cast, Shoujo, Band, Pregnancy",
125377,The Max Level Returner,KR,2020,64.0,12269,0.5572223202622596,0.3221194079301456,0.5630361119467756,"Demons, Full Color, Video Games, Virtual World, Male Protagonist",
85849,ReLIFE,JP,2013,85.0,53888,0.5571061940774545,0.35053242490780123,0.3387023721857609,"Age Regression, Memory Manipulation, Shapeshifting, School, Full Color",
30651,Nausicaä of the Valley of the Wind,JP,1982,85.0,20525,0.5567906144201524,0.4451676507658584,0.4915730078890098,"Environmental, Post-Apocalyptic, Lost Civilization, War, Philosophy",
51525,Yona of the Dawn,JP,2009,87.0,52568,0.5564685071944323,0.42804351650189343,0.466774538171554,"Female Protagonist, Found Family, Travel, Shoujo, Historical",
69959,Toumei Ningen no Hone,JP,2017,75.0,6140,0.5563531517720298,0.21090123209679337,0.3476996866271617,"Primarily Female Cast, Crime, Coming of Age, Female Protagonist, Tragedy",
133070,The Game That I Came From,CN,2021,71.0,7434,0.5562634400641456,0.2335751022362145,0.44760489268705494,"Virtual World, Male Protagonist, Full Color, Video Games, Time Manipulation",
99465,In Another World With My Smartphone,JP,2016,66.0,6977,0.5560746983961291,0.2626575845874991,0.4098269195415256,"Heterosexual, Magic, Male Protagonist, Kingdom Management, Politics",
85939,Plunderer,JP,2014,70.0,11856,0.5553869375406827,0.21946882940462964,0.5057265198257113,"Post-Apocalyptic, Shounen, Tragedy, Magic, Time Manipulation",
101172,Love is an Illusion!,KR,2018,70.0,9559,0.555348213752021,0.20025222190728648,0.20291741795272392,"Omegaverse, Boys' Love, Rape, Bisexual, Primarily Male Cast",
108440,Vampeerz,JP,2019,73.0,8343,0.5553345165102843,0.15525082728929013,0.2375589920340364,"Age Gap, Yuri, Vampire, Female Protagonist, Primarily Child Cast",
124895,Ron Kamonohashi: Deranged Detective,JP,2020,74.0,10848,0.5552647665196393,0.16850891967056464,0.3488000118095449,"Detective, Police, Amnesia, Crime, Conspiracy",
101437,Battle in 5 Seconds,JP,2015,70.0,8903,0.5551604581584157,0.23508178655285586,0.5295887281208104,"Death Game, Battle Royale, Super Power, Ensemble Cast, Male Protagonist",
129210,Roxana,KR,2021,80.0,19716,0.5550954912058111,0.39444193809602646,0.3812051844620985,"Villainess, Full Color, Revenge, Reincarnation, Sadism",
99462,Isekai Meikyuu de Harem wo,JP,2017,67.0,17180,0.5548255540467857,0.3690438336947426,0.4339961902279962,"Nudity, Isekai, Dungeon, Seinen, Slavery",
125116,Wistoria: Wand and Sword,JP,2020,78.0,16267,0.5546085722263354,0.3811344432607505,0.6273759041915774,"Male Protagonist, Swordplay, Magic, Dungeon, School",
147102,+99 Reinforced Wooden Stick,KR,2022,69.0,10931,0.5544320999693063,0.19109392172158812,0.4070921091914544,"Video Games, Virtual World, Parody, Satire, Male Protagonist",
85316,Dead Dead Demon's Dededede Destruction,JP,2014,81.0,40274,0.5541606951348348,0.296028879620329,0.3213044847569202,"Seinen, Aliens, Female Protagonist, Alternate Universe, Politics",
85402,Fragtime,JP,2013,67.0,6070,0.5540164792302293,0.09758145766389568,0.1930260548767282,"Yuri, Time Manipulation, School, Rehabilitation, LGBTQ+ Themes",
103255,Fairy Tail: 100 Years Quest,JP,2018,73.0,19088,0.5535761363994806,0.3073340715193832,0.49303983153492553,"Shounen, Ensemble Cast, Dragons, Magic, Female Protagonist",
85442,The Rising of the Shield Hero,JP,2014,72.0,34856,0.5534953313476371,0.3773701804244195,0.5149826500812102,"Isekai, Bullying, Anti-Hero, Kemonomimi, Demons",
86720,Helck,JP,2014,80.0,18158,0.5533685098654327,0.4077663628533214,0.6149749477926477,"Demons, Tragedy, Cosmic Horror, Shounen, War",
87466,Arte,JP,2013,76.0,6940,0.5529203303578616,0.27431736339735224,0.22738601676231668,"Historical, Female Protagonist, Foreign, Seinen, Drawing",
99775,The Wrong Way to Use Healing Magic,JP,2017,72.0,16760,0.5525596229491259,0.25356781675034473,0.5050064056731848,"Magic, Isekai, Shounen, Female Harem, Demons",
96131,Doku Mushi,JP,2013,50.0,6098,0.5525555487815429,0.38837889333638714,0.36466755531163403,"Death Game, Seinen, Rape, Crime, Gore",
30936,Homunculus,JP,2003,83.0,69397,0.5524827494827106,0.47137215353245676,0.4888046300037487,"Philosophy, Seinen, Psychosexual, Male Protagonist, Tragedy",
153987,Existence,KR,2022,73.0,15382,0.5524179694323497,0.277992974633397,0.43669918136691144,"Environmental, Tragedy, Reincarnation, Male Protagonist, Full Color",
92494,Kichikujima,JP,2013,53.0,6130,0.5518348612398667,0.4063730977592089,0.4966005758942865,"Gore, Tragedy, Body Horror, Seinen, Gods",
106688,Shachiku Succubus no Hanashi,JP,2018,69.0,14016,0.5514693688338741,0.14814719102691412,0.28739448619757724,"Work, Succubus, Monster Girl, Demons, Tsundere",
85976,Overlord,JP,2012,84.0,17405,0.5513234851765119,0.43715263098001933,0.5399125032869538,"Anti-Hero, Skeleton, Magic, Isekai, Demons",
34632,Goodnight Punpun,JP,2007,88.0,179878,0.551308365565189,0.4386741845236912,0.41586000927057765,"Coming of Age, Seinen, Tragedy, Philosophy, Denpa",
33285,Holyland,JP,2000,82.0,31261,0.5507753111675581,0.2921712413165808,0.3878120680770605,"Martial Arts, Gangs, Delinquents, Philosophy, Boxing",
33486,Shiki,JP,2007,76.0,6554,0.5503373009592957,0.18593957799915967,0.3544325865642516,"Philosophy, Ensemble Cast, Vampire, Tragedy, Rural",
118647,Kuchi ga Saketemo Kimi ni wa,JP,2018,72.0,7729,0.5501715871692634,0.16984004011542214,0.24621798027089767,"Monster Girl, Age Gap, Heterosexual, Time Skip, Teacher",
85388,High-Rise Invasion,JP,2013,68.0,23888,0.549984862692362,0.28306002924061946,0.45531405686734217,"Alternate Universe, Death Game, Survival, Suicide, Amnesia",
139741,I’m Really Not the Devil’s Lackey,CN,2021,77.0,9779,0.5495568261739984,0.42665290039172415,0.4820272238791392,"Urban Fantasy, Magic, Cosmic Horror, Philosophy, Classic Literature",
122060,See You in My 19th Life,KR,2020,81.0,16709,0.5494786009145879,0.17328199631160807,0.2414361266343309,"Primarily Adult Cast, Reincarnation, Female Protagonist, Heterosexual, Office Lady",
128642,The Dangerous Convenience Store,KR,2020,80.0,7775,0.549188588115227,0.09371304304820491,0.12970014753185055,"Boys' Love, DILF, Full Color, Gangs, Age Gap",
101175,Interspecies Reviewers,JP,2016,71.0,8201,0.5487571237367359,0.3312520376211567,0.3211619688309588,"Male Protagonist, Monster Girl, Nudity, Prostitution, Primarily Adult Cast",
123089,The Inferior Magic Swordsman,JP,2020,62.0,10548,0.5483068558142032,0.31086113896575723,0.563261509232346,"Isekai, Reincarnation, Swordplay, Male Protagonist, Magic",
123544,The Reincarnation of the Strongest Exorcist In Another World,JP,2020,64.0,5977,0.5479350517309829,0.2404807745823919,0.473723718688984,"Isekai, Magic, Reincarnation, Youkai, Male Protagonist",
177096,The Mortifying Ordeal of Being Seen,JP,2024,75.0,12193,0.5477586406389691,0.07053520952085217,0.20799558058965006,"Heterosexual, Primarily Teen Cast, Tsundere, Gender Bending, School",
43748,Defense Devil,JP,2009,70.0,6379,0.5476094302761991,0.18775201522427407,0.4249695978455359,"Demons, Shounen, Afterlife, Male Protagonist, Guns",
100868,Dead Mount Death Play,JP,2017,73.0,10603,0.5474101538526632,0.2606463767858554,0.3928037508729483,"Urban Fantasy, Magic, Assassins, Police, Reincarnation",
108069,Hino-san no Baka,JP,2017,73.0,7791,0.547347808501652,0.0,0.0438139762991728,"Yuri, Female Protagonist, Primarily Female Cast, School, Tsundere",
85135,A Silent Voice,JP,2013,87.0,88550,0.547029982751979,0.2396052863069406,0.2808241125001879,"Rehabilitation, Language Barrier, Bullying, Coming of Age, Disability",
121753,"As a Reincarnated Aristocrat, I’ll Use My Appraisal Skill to Rise in the World",JP,2020,66.0,11369,0.5469862118805555,0.3062730512568651,0.4701897517153507,"Isekai, Magic, Politics, Shounen, Male Protagonist",
131140,"There Was a Cute Girl in the Hero's Party, So I Tried Confessing to Her",JP,2021,66.0,6928,0.5469474802038011,0.27817576224692697,0.36827421916538483,"Reincarnation, Demons, Male Protagonist, Heterosexual, Medieval",
87442,Astra Lost in Space,JP,2016,78.0,10069,0.5467845376892226,0.31516042726505106,0.5151975444845439,"Space, Conspiracy, Survival, Found Family, Ensemble Cast",
101746,Black Summoner,JP,2018,69.0,13906,0.546551296071465,0.3765687250276408,0.5391042400926911,"Female Harem, Male Protagonist, Isekai, Magic, Elf",
31709,Tegami Bachi,JP,2006,75.0,7338,0.5465287848454798,0.24954090441007315,0.45977796888396705,"Shounen, Guns, Male Protagonist, Dystopian, Memory Manipulation",
85151,UQ HOLDER!,JP,2013,71.0,13371,0.5465039565197798,0.25630793833412013,0.5808927087107509,"Magic, Shounen, Martial Arts, Male Protagonist, Time Manipulation",
139415,Kichiku Eiyuu,JP,2021,66.0,5912,0.546285734737654,0.35559537034817434,0.4276902101193394,"Nudity, Rape, Isekai, Primarily Adult Cast, Male Protagonist",
86338,How NOT to Summon a Demon Lord,JP,2015,66.0,13216,0.5461570796721598,0.20292530459987293,0.37557071144557036,"Female Harem, Shounen, Isekai, Demons, Magic",
122364,Inu ni Nattara Suki na Hito ni Hirowareta.,JP,2020,55.0,7638,0.5454616568767181,0.09998269560489433,0.2738993527595228,"Nudity, POV, Heterosexual, Female Harem, Zoophilia",
44568,Clover,JP,2007,80.0,5923,0.5453480393376006,0.09008940153236311,0.28065125056205226,"Delinquents, Crime, Gangs, Motorcycles, Shounen",
87408,Ne Ne Ne,JP,2016,71.0,6446,0.5449025993917729,0.07115516197927663,0.2414335691359833,"Age Gap, Heterosexual, Marriage, Youkai, Historical",
86569,Ace of the Diamond Act II,JP,2015,86.0,7508,0.5448864753282341,0.061507973307052224,0.21687110302277163,"Baseball, Shounen, Male Protagonist, Primarily Male Cast, School",
30705,Lunar Legend Tsukihime,JP,2003,79.0,14540,0.544762624331231,0.3265904539523024,0.4163363605364401,"Urban Fantasy, Seinen, Vampire, Reincarnation, Male Protagonist",
171729,Love Bullet,JP,2023,84.0,17061,0.5445194743826381,0.20467726009247103,0.3443791544249386,"Matchmaking, Angels, Primarily Female Cast, Female Protagonist, Afterlife",
98148,Black Torch,JP,2016,69.0,15677,0.5443971064576499,0.20309841201455478,0.5198817614726031,"Youkai, Demons, Male Protagonist, Shounen, Martial Arts",
37375,The Climber,JP,2007,87.0,67922,0.54439439850454,0.48820630593214326,0.4943689863266868,"Mountaineering, Coming of Age, Travel, Seinen, Outdoor Activities",
168823,The Reincarnated Assassin Is a Swordmaster,KR,2023,70.0,15043,0.5441463204385519,0.34132667282792045,0.541644674778324,"Swordplay, Male Protagonist, Reincarnation, Martial Arts, Full Color",
110909,Shy,JP,2019,71.0,14094,0.5440642536995008,0.20628698015148372,0.3706740171288726,"Superhero, Henshin, Super Power, Female Protagonist, Shounen",
87015,Imperfect Girl,JP,2015,74.0,9168,0.5436452240985113,0.2776200539667493,0.31573461870913566,"Seinen, Writing, Tragedy, Male Protagonist, Orphan",
115790,Adabana,JP,2020,75.0,13936,0.5435376254536777,0.3339654758521488,0.2727200566672161,"Crime, Suicide, Female Protagonist, Tragedy, Seinen",
32924,Historie,JP,2003,81.0,10549,0.5435203826033161,0.4906124347365664,0.45099735076650754,"Historical, Seinen, Male Protagonist, Politics, Foreign",
129574,1-nichi Go ni Shinu Gorilla,JP,2021,83.0,12671,0.5432576958283437,0.21001552159925846,0.2855787419474112,"Time Skip, Tragedy, Meta, Animals, Philosophy",
30070,Ubel Blatt,JP,2004,70.0,15992,0.5432546677316212,0.5762657894728322,0.6191923769628717,"Revenge, Seinen, Elf, Military, Male Protagonist",
74155,Kimi wa Midara na Boku no Joou,JP,2012,65.0,20750,0.5432188725777197,0.22978513260880468,0.2542131862923869,"Nudity, Masturbation, Fellatio, Seinen, Heterosexual",
30554,Tokyo Mew Mew,JP,2000,68.0,5958,0.5431017460483982,0.11311480419387315,0.19550143668004866,"Shoujo, Urban Fantasy, Superhero, Super Power, Henshin",
103736,Tou no Kanri wo Shite Miyou,JP,2018,71.0,6835,0.5429322035723755,0.2850155100653623,0.4567358606416689,"Female Harem, Shounen, Male Protagonist, Elf, Succubus",
145664,I Failed to Oust the Villain!,KR,2022,71.0,6889,0.5423406219250917,0.313256481381733,0.31969438964075975,"Yandere, Heterosexual, Magic, Primarily Adult Cast, Female Protagonist",
31605,Altair: A Record of Battles,JP,2007,76.0,5985,0.542320094242484,0.33885912212292524,0.4529771442513395,"War, Historical, Foreign, Politics, Military",
118741,Vermeil in Gold: The Failing Student and the Strongest Scourge Plunge Into the World of Magic,JP,2018,68.0,7449,0.5420411885330585,0.2858509035907307,0.4454586834171953,"Female Protagonist, Male Protagonist, Magic, Age Gap, Nudity",
116809,Happy Harem Making with the Mightiest Orc!,JP,2019,63.0,8655,0.5414195861879533,0.3121101569614205,0.5123847737117253,"Female Harem, Elf, Male Protagonist, Isekai, Nudity",
31414,SKET DANCE,JP,2007,82.0,9937,0.5407822980746607,0.2000420420048028,0.29717038195018125,"School Club, School, Shounen, Coming of Age, Twins",
106454,Sensei wa Koi wo Oshierarenai,JP,2018,75.0,19056,0.5404300279719105,0.06638191209239618,0.18688073387092027,"Teacher, Age Gap, School, Heterosexual, Shounen",
137969,Ranker's Return,KR,2021,74.0,14152,0.539579760145127,0.33655914397793263,0.5714000912634866,"Video Games, Virtual World, Male Protagonist, Full Color, Swordplay",
85413,Yugami-kun ni wa Tomodachi ga Inai,JP,2012,80.0,14489,0.5395722839180337,0.10646539028437489,0.25217829338134046,"School, Coming of Age, Shounen, Female Protagonist, Male Protagonist",
123181,My Death Flags Show No Sign of Ending,JP,2020,73.0,8520,0.5393738818767218,0.33492761242749225,0.557114248324442,"Anti-Hero, Male Protagonist, Isekai, Conspiracy, Magic",
87260,World's End Harem,JP,2016,57.0,19350,0.5393736064187422,0.2621568817281405,0.29081567211189274,"Female Harem, Large Breasts, Nudity, Pandemic, Politics",
67755,Saiki Kusuo no Ψ-nan,JP,2012,82.0,16150,0.5392325592732863,0.09350807930363461,0.3176675068446909,"Super Power, School, Shounen, Male Protagonist, Aromantic",
38157,Kamisama Kiss,JP,2008,84.0,23295,0.5391585375019765,0.1947124822722401,0.27534188646828534,"Shoujo, Female Protagonist, Kemonomimi, Youkai, Demons",
97240,Ore no Ie ga Maryoku Spot Datta Ken: Sundeiru dake de Sekai Saikyou,JP,2016,61.0,8022,0.539004601628677,0.30475365399013477,0.38225511590649475,"Magic, Primarily Female Cast, Male Protagonist, Isekai, Dragons",
45805,Dusk Maiden of Amnesia,JP,2008,79.0,14697,0.5388689389692954,0.1956755961653962,0.3603533151265794,"Ghost, School, Denpa, Male Protagonist, Dissociative Identities",
30105,Kekkaishi,JP,2004,77.0,7353,0.5388614275104965,0.2554188890391135,0.5501618980246912,"Shounen, Youkai, Male Protagonist, Gods, School",
60079,The Sound of Magic: Annarasumanara,KR,2010,79.0,20924,0.5388202842000033,0.2652371135567207,0.3267167245324246,"Philosophy, Coming of Age, Magic, Female Protagonist, School",
159397,Becoming a Magic School Mage,KR,2022,69.0,9824,0.5387429653742478,0.34021095001827323,0.5586691156646525,"Magic, Male Protagonist, School, Swordplay, Full Color",
85952,The Legendary Hero Is Dead!,JP,2014,72.0,11036,0.5387058854631733,0.32687403157797,0.553001534145697,"Tragedy, Zombie, Tsundere, Necromancy, Male Protagonist",
77363,As the Gods Will: The Second Series,JP,2013,76.0,7103,0.5384044783101508,0.2632686778101198,0.47433654216861443,"Survival, Death Game, Gore, Battle Royale, Gods",
86511,Death March to the Parallel World Rhapsody,JP,2014,66.0,11619,0.5382847148211125,0.22581822892531928,0.40211848402499584,"Female Harem, Isekai, Shounen, Magic, Demons",
35255,Dengeki Daisy,JP,2007,77.0,18015,0.5379346686651042,0.11272927145877949,0.1680767658567339,"Shoujo, Software Development, Female Protagonist, School, Age Gap",
96834,Arifureta: From Commonplace to World’s Strongest,JP,2016,68.0,22113,0.5378832030477985,0.39702116470701304,0.5655700071522572,"Isekai, Dungeon, Magic, Male Protagonist, Body Horror",
54098,Another,JP,2010,71.0,16933,0.5378829391679982,0.2628310460959089,0.36961465898225754,"Seinen, Tragedy, School, Male Protagonist, Memory Manipulation",
145675,"From Old Country Bumpkin to Master Swordsman: My Hotshot Disciples Are All Grown Up Now, and They Won’t Leave Me Alone",JP,2021,71.0,8430,0.5374294758006434,0.3713194535514374,0.5096437583591921,"Male Protagonist, Teacher, Female Harem, Swordplay, Age Gap",
110530,I Can't Believe I Slept With You!,JP,2019,77.0,12916,0.5372398680613013,0.1508086983687676,0.12334485882722657,"Yuri, Female Protagonist, LGBTQ+ Themes, Primarily Female Cast, Primarily Adult Cast",
100758,Shiver: Junji Ito Selected Stories,JP,2015,79.0,10923,0.5372195078112856,0.3806298997228265,0.4070491029254253,"Gore, Body Horror, Anthology, Seinen, Philosophy",
85230,Magika Swordsman and Summoner,JP,2013,64.0,5883,0.5365943895500356,0.3484525013226669,0.45234143689368767,"Female Harem, Magic, School, Male Protagonist, Seinen",
113624,Yakuza Reincarnation,JP,2019,74.0,10635,0.5363354592865954,0.341505280674544,0.45871019398096297,"Reincarnation, Isekai, Super Power, Martial Arts, Gender Bending",
30436,Uzumaki: Spiral into Horror,JP,1998,79.0,85354,0.5362014595387314,0.43451482314948503,0.4341212748299275,"Tragedy, Body Horror, Cosmic Horror, Seinen, Survival",
130300,"Father, I Don't Want this Marriage",KR,2021,77.0,16932,0.5360759604244153,0.19283003890544959,0.24968332148364378,"Reincarnation, Isekai, Female Protagonist, Heterosexual, Primarily Adult Cast",
103655,My Status as an Assassin Obviously Exceeds the Hero’s,JP,2018,67.0,15538,0.5360695352750057,0.4144427779171641,0.6054154575023789,"Isekai, Male Protagonist, Anti-Hero, Magic, Swordplay",
30020,Hikaru no Go,JP,1998,79.0,12757,0.5359848560955728,0.20706162016109378,0.37201126033572957,"Go, Coming of Age, Ghost, Male Protagonist, Shounen",
169904,Tsumiki Ogami's Not-So-Ordinary Life,JP,2023,77.0,13327,0.5355180973123258,0.08127704938440009,0.27326447869192894,"Werewolf, School, Monster Girl, Heterosexual, Shounen",
85446,Soul Land,CN,2011,73.0,8704,0.5354946513468177,0.28687579765958326,0.5042284996190248,"Magic, Full Color, Male Protagonist, Martial Arts, Reincarnation",
96754,Taishou Otome Otogibanashi,JP,2015,80.0,11165,0.5352377444785796,0.20839027884980837,0.286432446842148,"Historical, Family Life, Marriage, Coming of Age, Shounen",
118267,God of Blackfield,KR,2020,71.0,16786,0.5351384834834698,0.27732504615956194,0.44795561202905215,"Reincarnation, Politics, Gangs, Male Protagonist, Military",
85155,The Gamer,KR,2013,67.0,21519,0.5348599897216636,0.3189583059498223,0.5643925682738158,"Video Games, Super Power, Full Color, Male Protagonist, Urban Fantasy",
79361,Dragons Rioting,JP,2012,66.0,7188,0.5343182171545203,0.08894911910688105,0.3442133122090244,"School, Shounen, Primarily Teen Cast, Martial Arts, Super Power",
128163,Killer in Love,JP,2020,60.0,12896,0.5339653074692496,0.27463479992037954,0.38441771102734656,"Tragedy, Yandere, Gore, Body Horror, Fake Relationship",
135083,WIND BREAKER,JP,2021,80.0,20434,0.5335794758721204,0.22812724954286268,0.41820871577201035,"Delinquents, Male Protagonist, Primarily Male Cast, Found Family, Shounen",
76258,Flying Witch,JP,2012,79.0,10030,0.5335108534730703,0.10031446283277189,0.1693777055049739,"Iyashikei, Magic, Witch, Urban Fantasy, Rural",
30229,Dragon Head,JP,1994,69.0,9785,0.5332795700173126,0.3776530823150583,0.45518543371007497,"Survival, Tragedy, Seinen, Post-Apocalyptic, Trains",
133795,Trapped,KR,2019,80.0,8358,0.5331662058563735,0.2737055447771794,0.3503229454079671,"Vampire, Revenge, Anti-Hero, Female Protagonist, Tragedy",
129506,"Ouritsu Mahou Gakuen no Saikasei: Hikongai Agari no Saikyou Mahoushi, Kizoku Darake no Gakuen de Musou Suru",JP,2021,63.0,9200,0.5331353385329102,0.326145819624362,0.41828451843572423,"Magic, Assassins, Male Protagonist, Seinen, School",
125854,Tawawa on Monday,JP,2020,66.0,7356,0.5330835422079562,0.15614695541409393,0.16191380793294813,"Large Breasts, Female Protagonist, Ensemble Cast, Office Lady, Heterosexual",
157890,Netoge no Yome ga Ninki Idol Datta: Cool kei no Kanojo wa Genjitsu demo Yome no Tsumori de Iru,JP,2022,62.0,6179,0.5330697613232408,0.06977270913516903,0.1419047096752297,"Idol, Kuudere, Heterosexual, Male Protagonist, Video Games",
53571,Sunny,JP,2010,82.0,13836,0.5327915649972736,0.2993823800227587,0.2509943487348746,"Family Life, Ensemble Cast, Primarily Child Cast, Seinen, Estranged Family",
87382,Murenase! Seton Gakuen,JP,2016,68.0,5860,0.5327351562909179,0.007484090894237426,0.13174916779216791,"School, Shounen, Female Protagonist, Anthropomorphism, Animals",
98048,Neko no Otera no Chion-san,JP,2016,75.0,8121,0.5326638410584341,0.18199118062477915,0.17847005113565256,"Rural, Iyashikei, Age Gap, Seinen, Male Protagonist",
109608,Dark Gathering,JP,2019,78.0,7564,0.5326100364964711,0.2793384638131961,0.45041016056210004,"Ghost, Shounen, Revenge, Necromancy, Exorcism",
